topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story about a man trapped in a strange village,openai-community/gpt2-xl,8,7,3,2.5393880208333335,-29.33203125,-39.892578125,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,2,7,3,1.8916015625,-19.28515625,-29.84375,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,2,7,3,2.0172526041666665,-34.14453125,-42.400390625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,4,7,3,1.9772135416666667,-27.73388671875,-40.1005859375,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,4,7,3,1.9814453125,-21.49560546875,-36.619140625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,6,7,3,1.9772135416666667,-21.60498046875,-30.62060546875,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,6,7,3,1.9814453125,-28.9375,-42.0078125,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,8,7,3,1.9772135416666667,-44.79296875,-56.638671875,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,8,7,3,1.9814453125,-17.5706787109375,-35.2509765625,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,2,7,3,1.1962890625,-44.296875,-40.9140625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,2,7,3,1.70263671875,-26.826171875,-31.494140625,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,4,7,3,1.5465494791666667,-21.720703125,-33.6953125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,4,7,3,1.7615559895833333,-11.76953125,-24.37109375,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,6,7,3,1.5465494791666667,-29.52685546875,-39.63916015625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,6,7,3,1.7615559895833333,-26.0546875,-30.1025390625,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,8,7,3,1.5465494791666667,-13.7421875,-31.78515625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,8,7,3,1.7615559895833333,-21.310546875,-43.01953125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,2,7,3,2.0670572916666665,-34.888671875,-37.02392578125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,2,7,3,2.0748697916666665,-27.859375,-35.82421875,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,4,7,3,1.7981770833333333,-20.55859375,-28.28125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,4,7,3,1.9296875,-34.55078125,-45.1796875,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,6,7,3,1.7981770833333333,-28.70844268798828,-43.64453125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,6,7,3,1.9296875,-26.0234375,-39.0546875,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,8,7,3,1.7981770833333333,-32.01220703125,-36.09765625,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,8,7,3,1.9296875,-26.9296875,-44.53125,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,2,7,4,0.9264573317307693,-51.505859375,-71.9609375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,2,7,4,0.9595102163461539,-27.529296875,-39.14453125,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,4,7,4,1.2098482572115385,-47.0859375,-41.5625,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,4,7,4,1.0969426081730769,-26.037109375,-32.62109375,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,6,7,4,1.2098482572115385,-23.060546875,-32.8671875,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,6,7,4,1.0969426081730769,-10.7109375,-25.0625,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,8,7,4,1.2098482572115385,-29.34912109375,-37.6806640625,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,8,7,4,1.0969426081730769,-20.923828125,-25.91552734375,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,2,7,4,0.7778695913461539,-12.947265625,-30.884765625,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,2,7,4,0.6408879206730769,-20.859375,-43.65625,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,4,7,4,0.8647085336538461,-35.0732421875,-36.068359375,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,4,7,4,0.7607797475961539,-28.2734375,-37.875,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,6,7,4,0.8647085336538461,-20.4609375,-28.0234375,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,6,7,4,0.7607797475961539,-31.33984375,-40.7998046875,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,8,7,4,0.8647085336538461,-27.460166931152344,-38.522735595703125,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,8,7,4,0.7607797475961539,-25.7021484375,-39.96484375,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,2,7,4,0.8323317307692307,-29.46142578125,-33.443603515625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,2,7,4,0.0419921875,-21.76953125,-39.25,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,4,7,4,0.8243689903846154,-49.357421875,-66.11328125,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,4,7,4,0.15211838942307693,-24.8359375,-37.84375,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,6,7,4,0.8243689903846154,-44.296875,-40.9140625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,6,7,4,0.15211838942307693,-26.826171875,-31.494140625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,8,7,4,0.8243689903846154,-21.720703125,-33.6953125,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,8,7,4,0.15211838942307693,-10.48828125,-24.37109375,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,2,7,4,0.7455679086538461,-28.39794921875,-39.63916015625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,2,7,4,1.0529879056490385,-26.748046875,-30.1025390625,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,4,7,4,0.9321664663461539,-12.2236328125,-31.78515625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,4,7,4,1.0657113882211537,-19.572265625,-43.01953125,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,6,7,4,0.9321664663461539,-31.5419921875,-37.02392578125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,6,7,4,1.0657113882211537,-27.5234375,-35.82421875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,8,7,4,0.9321664663461539,-19.34765625,-28.28125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,8,7,4,1.0657113882211537,-36.59765625,-45.1796875,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,2,7,4,0.7516620342548077,-28.992401123046875,-43.64453125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,2,7,4,1.1829176682692308,-23.859375,-39.0546875,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,4,7,4,0.8723989633413461,-32.1240234375,-36.09765625,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,4,7,4,1.2444035456730769,-22.0,-44.53125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,6,7,4,0.8723989633413461,-54.59765625,-71.9609375,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,6,7,4,1.2444035456730769,-18.48828125,-39.14453125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,8,7,4,0.8723989633413461,-47.0859375,-41.5625,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,8,7,4,1.2444035456730769,-26.037109375,-32.62109375,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,2,7,5,0.4083030007102273,-23.060546875,-32.8671875,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,2,7,5,0.304931640625,-9.826171875,-25.0625,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,4,7,5,0.5649081143465909,-27.79052734375,-37.6806640625,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,4,7,5,0.484619140625,-22.890625,-25.91552734375,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,6,7,5,0.8220103870738636,-12.35107421875,-30.884765625,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,6,7,5,0.6602228338068182,-19.392578125,-43.65625,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,8,7,5,0.8220103870738636,-30.8740234375,-36.068359375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,8,7,5,0.6602228338068182,-27.97265625,-37.875,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,2,7,5,0.3679865056818182,-19.6875,-28.0234375,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,2,7,5,0.4537908380681818,-31.9267578125,-40.7998046875,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,4,7,5,0.3049538352272727,-27.470932006835938,-38.522735595703125,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,4,7,5,0.2749911221590909,-23.7705078125,-39.96484375,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,6,7,5,0.3191583806818182,-29.9013671875,-33.443603515625,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,6,7,5,0.27587890625,-20.91796875,-39.25,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,8,7,5,0.3191583806818182,-52.455078125,-66.11328125,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,8,7,5,0.27587890625,-17.7410888671875,-37.84375,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,2,7,5,0.6852805397727273,-44.296875,-40.9140625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,2,7,5,0.6841708096590909,-26.826171875,-31.494140625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,4,7,5,1.2275390625,-21.720703125,-33.6953125,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,4,7,5,1.0843838778409092,-10.48828125,-24.37109375,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,6,7,5,1.2584339488636365,-28.39794921875,-39.63916015625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,6,7,5,1.1529208096590908,-26.591796875,-30.1025390625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,8,7,5,1.2584339488636365,-13.07275390625,-31.78515625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,8,7,5,1.1529208096590908,-18.330078125,-43.01953125,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,2,7,5,0.8847545276988636,-31.3984375,-37.02392578125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,2,7,5,0.3311545632102273,-27.18359375,-35.82421875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,4,7,5,1.3006813742897727,-19.703125,-28.28125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,4,7,5,0.390869140625,-30.3828125,-45.1796875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,6,7,5,1.3424072265625,-29.770736694335938,-43.64453125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,6,7,5,0.5508922230113636,-23.4296875,-39.0546875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,8,7,5,1.3424072265625,-30.18701171875,-36.09765625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,8,7,5,0.5508922230113636,-22.64453125,-44.53125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,2,7,5,0.8311878551136364,-55.767578125,-71.9609375,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,2,7,5,0.36347545276988635,-18.86767578125,-39.14453125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,4,7,5,1.1266424005681819,-47.0859375,-41.5625,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,4,7,5,0.4377385919744318,-26.037109375,-32.62109375,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,6,7,5,1.0517578125,-23.060546875,-32.8671875,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,6,7,5,0.5009044300426136,-9.826171875,-25.0625,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,8,7,5,1.0517578125,-27.79052734375,-37.6806640625,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,8,7,5,0.5009044300426136,-22.880859375,-25.91552734375,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,2,7,6,1.9636452414772727,-13.1279296875,-30.884765625,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,2,7,6,1.7109485973011365,-18.4970703125,-43.65625,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,4,7,6,1.9789595170454546,-30.20458984375,-36.068359375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,4,7,6,1.8507412997159092,-27.94140625,-37.875,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,6,7,6,2.0384965376420454,-20.0546875,-28.0234375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,6,7,6,1.8990922407670454,-30.37109375,-40.7998046875,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,8,7,6,2.0384965376420454,-28.244247436523438,-38.522735595703125,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,8,7,6,1.8990922407670454,-23.60546875,-39.96484375,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,2,7,6,1.6402698863636365,-29.48583984375,-33.443603515625,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,2,7,6,1.6306818181818181,-21.31640625,-39.25,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,4,7,6,1.7783203125,-53.30859375,-66.11328125,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,4,7,6,1.6848810369318181,-17.54052734375,-37.84375,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,6,7,6,1.7011274857954546,-44.296875,-40.9140625,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,6,7,6,1.6142578125,-26.826171875,-31.494140625,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,8,7,6,1.7011274857954546,-21.720703125,-33.6953125,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,8,7,6,1.6142578125,-10.48828125,-24.37109375,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,2,7,6,2.213955965909091,-28.39794921875,-39.63916015625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,2,7,6,1.9395862926136365,-26.591796875,-30.1025390625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,4,7,6,2.300071022727273,-13.07275390625,-31.78515625,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,4,7,6,2.0404829545454546,-18.31640625,-43.01953125,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,6,7,6,2.2445845170454546,-29.778564453125,-37.02392578125,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,6,7,6,1.9741654829545454,-27.73828125,-35.82421875,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,8,7,6,2.2445845170454546,-18.85546875,-28.28125,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,8,7,6,1.9741654829545454,-29.6953125,-45.1796875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,2,7,6,1.7273837002840908,-30.106521606445312,-43.64453125,naive
